val path = "/home/jake/data/sandbox/crossvalidation/src/main/resources/sample_linear_regression_data_fold1.txt"

alpha: 0.2
lambdas: 0.647218540917591,0.6040194868668951,0.5637037838837214,0.5260789806850206,0.4909654712831926,0.4581956376178611,0.4276130494132884,0.39907171744186765,0.37243539662906455,0.34757693567310766,0.3243776700747668,0.3027268556797835,0.28252114002990797,0.26366406899898054,0.24606562635893317,0.22964180407777982,0.214314201298368,0.20000965008357402,0.1866598661413967,0.17420112286264913,0.16257394711523235,0.15172283534283315,0.14159598861281275,0.13214506534850926,0.12332495056559568,0.11509354051091848,0.10741154167576739,0.10024228322414515,0.09355154194064352,0.08730737886229566,0.08147998681454972,0.07604154812356065,0.07096610182557433,0.06622941973951445,0.06180889081119099,0.057683413177035604,0.053833293432118304,0.05024015262159082,0.046886838506796855,0.043757343687242135,0.04083672918757079,0.03811105314478245,0.03556730425527091,0.033193339663986694,0.03097782699923093,0.028910190276377413,0.02698055941228857,0.025179723109427045,0.023499084884750172,0.02193062203348666,0.02046684733190468,0.019100773296255463,0.017825878827278728,0.016636078081043896,0.01552569141752877,0.014489418288255656,0.013522311933561166,0.012619755768714434,0.011777441346160383,0.010991347788688481,0.010257722595349022,0.009573063728491947,0.008934102896418787,0.008337789951845687,0.007781278331701925,0.0072619114687592565,0.00677721011022657,0.006324860482773796,0.005902703247489578,0.005508723192048014,0.005141039610878938,0.004797897327420458,0.004477658315597531,0.004178793880530806,0.0038998773611495226,0.003639577319873612,0.0033966511868552345,0.0031699393284398514,0.0029583595115320166,0.00276090173744094,0.002576623420544642,0.0024046448887575416,0.0022441451843224778,0.0020943581448818085,0.0019545687461201555,0.0018241096885200172,0.0017023582119367658,0.0015887331227870621,0.0014826920196596598,0.0013837287041047542,0.0012913707642420089,0.0012051773196523519,0.0011247369167885473,0.0010496655648580592,9.796049028022867E-4,9.142204886220524E-4,8.53200202883257E-4,7.962527587816649E-4,7.431063116544578E-4,6.935071613009119E-4

Raw Betas
0.0,0.0,0.0,0.006115917296182474,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.012099873619076674,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.017942252581271488,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.02363467954392672,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.02916976922528826,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.03454130982206131,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.039744207064040374,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.04477681288040012,0.0,0.0,0.0,-7.853584308482138E-4,0.0,0.0
0.0,0.0,0.0,0.04964415380239146,0.0,0.0,0.0,-0.004930445068742334,0.0,0.0
0.0,0.0,0.0,0.0543339594649666,0.0,0.0,0.0,-0.008924444804134152,0.0,0.0
0.0,0.0,0.0,0.05884513652958121,0.0,0.0,0.0,-0.012766434362667601,0.0,0.0
0.0,0.0,0.0,0.063177552530024,0.0,0.0,0.0,-0.016456287364941913,0.0,0.0
0.0,0.0,0.0,0.06733190354060878,0.0,0.0,0.0,-0.019994583647277596,0.0,0.0
0.0,0.0,0.0,0.07130964350470051,0.0,0.0,0.0,-0.023382549161135188,0.0,0.0
0.0,0.0,0.0,0.07511291154373942,0.0,0.0,0.0,-0.026621994130299535,0.0,0.0
0.0,0.0,0.0,0.07899120264038494,0.0019706215596832855,0.0025195032471223644,-0.0020489667951348513,-0.029692695302114564,0.0,0.0022507043482242932
0.0,0.0,0.0,0.08275850348811847,0.004333926443889823,0.005373203135989607,-0.0048713730661000135,-0.03261818629167866,0.0,0.005308639343094334
0.0,0.0,0.0,0.08635065281011627,0.006579009810955387,0.008096017492972778,-0.007563072374175541,-0.03540462427138354,0.0,0.008228768795506256
